modelo;marca;ano;data_referencia;valor
YARIS XLS 1.5 Flex 16V 5p Aut.;Toyota;2019;2019-01-01;71204
YARIS XLS 1.5 Flex 16V 5p Aut.;Toyota;2019;2019-02-01;71489
YARIS XLS 1.5 Flex 16V 5p Aut.;Toyota;2019;2019-03-01;73490
YARIS XLS 1.5 Flex 16V 5p Aut.;Toyota;2019;2019-04-01;73610
YARIS XLS 1.5 Flex 16V 5p Aut.;Toyota;2019;2019-05-01;75608
YARIS XLS 1.5 Flex 16V 5p Aut.;Toyota;2019;2019-06-01;75393
YARIS XLS 1.5 Flex 16V 5p Aut.;Toyota;2019;2019-07-01;76453
YARIS XLS 1.5 Flex 16V 5p Aut.;Toyota;2019;2019-08-01;75329
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;0 km;2018-07-01;74563
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;0 km;2018-08-01;75160
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;0 km;2018-09-01;75760
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;0 km;2018-10-01;75924
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;0 km;2018-11-01;76466
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;0 km;2018-12-01;76174
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;0 km;2019-01-01;76146
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;0 km;2019-02-01;76195
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;0 km;2019-03-01;76247
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;0 km;2019-04-01;76434
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;0 km;2019-05-01;76417
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;0 km;2019-06-01;76185
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;0 km;2019-07-01;76929
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;0 km;2019-08-01;76454
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;2019;2018-07-01;68225
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;2019;2018-08-01;67989
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;2019;2018-09-01;67458
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;2019;2018-10-01;67810
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;2019;2018-11-01;68741
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;2019;2018-12-01;67276
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;2019;2019-01-01;66994
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;2019;2019-02-01;66120
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;2019;2019-03-01;65620
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;2019;2019-04-01;65600
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;2019;2019-05-01;67424
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;2019;2019-06-01;69042
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;2019;2019-07-01;70531
YARIS XS 1.5 Flex 16V 5p Aut.;Toyota;2019;2019-08-01;70801
YARIS X-WAY 1.5 Flex 16V 5p Aut.;Toyota;0 km;2019-04-01;77625
YARIS X-WAY 1.5 Flex 16V 5p Aut.;Toyota;0 km;2019-05-01;78210
YARIS X-WAY 1.5 Flex 16V 5p Aut.;Toyota;0 km;2019-06-01;79068
YARIS X-WAY 1.5 Flex 16V 5p Aut.;Toyota;0 km;2019-07-01;78120
YARIS X-WAY 1.5 Flex 16V 5p Aut.;Toyota;0 km;2019-08-01;78270
YARIS X-WAY 1.5 Flex 16V 5p Aut.;Toyota;2019;2019-04-01;66291
YARIS X-WAY 1.5 Flex 16V 5p Aut.;Toyota;2019;2019-05-01;65793
YARIS X-WAY 1.5 Flex 16V 5p Aut.;Toyota;2019;2019-06-01;65299
YARIS X-WAY 1.5 Flex 16V 5p Aut.;Toyota;2019;2019-07-01;66866
YARIS X-WAY 1.5 Flex 16V 5p Aut.;Toyota;2019;2019-08-01;68458
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;0 km;2017-01-01;47129
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;0 km;2017-02-01;47400
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;0 km;2017-03-01;48112
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;0 km;2017-04-01;48112
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;0 km;2017-05-01;47699
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;0 km;2017-06-01;48985
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;0 km;2017-07-01;49363
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;0 km;2017-08-01;48965
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;0 km;2017-09-01;48690
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;0 km;2017-10-01;48900
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;0 km;2017-11-01;48315
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;0 km;2017-12-01;48255
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;0 km;2018-01-01;48168
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;0 km;2018-02-01;48084
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;0 km;2018-03-01;48026
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2017-01-01;41150
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2017-02-01;41056
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2017-03-01;40888
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2017-04-01;40689
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2017-05-01;40490
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2017-06-01;40455
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2017-07-01;40450
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2017-08-01;40985
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2017-09-01;40986
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2017-10-01;41110
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2017-11-01;41095
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2017-12-01;41648
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2018-01-01;40874
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2018-02-01;40936
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2018-03-01;40834
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2018-04-01;41155
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2018-05-01;41712
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2018-06-01;42172
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2018-07-01;42743
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2018-08-01;42867
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2018-09-01;42009
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2018-10-01;42567
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2018-11-01;43124
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2018-12-01;44093
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2019-01-01;42889
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2019-02-01;42510
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2019-03-01;41277
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2019-04-01;41120
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2019-05-01;39968
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2019-06-01;39565
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2019-07-01;39521
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2017;2019-08-01;39358
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2017-01-01;39294
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2017-02-01;39730
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2017-03-01;39421
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2017-04-01;39215
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2017-05-01;39010
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2017-06-01;39145
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2017-07-01;38262
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2017-08-01;38763
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2017-09-01;38039
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2017-10-01;38546
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2017-11-01;39064
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2017-12-01;38332
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2018-01-01;38846
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2018-02-01;39381
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2018-03-01;39381
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2018-04-01;39922
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2018-05-01;40475
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2018-06-01;40854
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2018-07-01;41422
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2018-08-01;40552
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2018-09-01;39948
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2018-10-01;40505
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2018-11-01;41058
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2018-12-01;41101
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2019-01-01;40122
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2019-02-01;40903
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2019-03-01;40054
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2019-04-01;39896
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2019-05-01;38785
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2019-06-01;38320
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2019-07-01;38365
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2016;2019-08-01;38101
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2017-01-01;37334
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2017-02-01;36940
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2017-03-01;36758
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2017-04-01;36473
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2017-05-01;36603
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2017-06-01;36366
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2017-07-01;36311
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2017-08-01;36542
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2017-09-01;36651
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2017-10-01;36305
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2017-11-01;35641
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2017-12-01;36114
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2018-01-01;36597
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2018-02-01;37096
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2018-03-01;37126
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2018-04-01;37642
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2018-05-01;38162
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2018-06-01;38663
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2018-07-01;39186
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2018-08-01;37712
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2018-09-01;37399
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2018-10-01;37539
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2018-11-01;36858
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2018-12-01;37583
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2019-01-01;36959
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2019-02-01;36442
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2019-03-01;36151
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2019-04-01;35951
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2019-05-01;35818
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2019-06-01;35438
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2019-07-01;35516
Fox BLUEMOTION 1.0 Mi Total Flex 12V 5p;VW - VolksWagen;2015;2019-08-01;35555
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2017-01-01;46408
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2017-02-01;46590
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2017-03-01;47142
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2017-04-01;47642
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2017-05-01;47979
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2017-06-01;48193
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2017-07-01;48241
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2017-08-01;48404
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2017-09-01;47990
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2017-10-01;47870
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2017-11-01;48500
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2017-12-01;48402
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-01-01;48583
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-02-01;48583
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;0 km;2018-03-01;48390
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2017-01-01;41005
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2017-02-01;41001
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2017-03-01;40802
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2017-04-01;40601
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2017-05-01;40400
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2017-06-01;40405
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2017-07-01;40360
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2017-08-01;40896
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2017-09-01;41439
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2017-10-01;41619
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2017-11-01;41721
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2017-12-01;41720
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2018-01-01;41820
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2018-02-01;42364
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2018-03-01;42229
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2018-04-01;42804
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2018-05-01;43375
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2018-06-01;43968
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2018-07-01;44549
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2018-08-01;44717
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2018-09-01;43822
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2018-10-01;44010
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2018-11-01;44460
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2018-12-01;44381
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2019-01-01;43363
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2019-02-01;42640
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2019-03-01;42187
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2019-04-01;41929
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2019-05-01;41790
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2019-06-01;41706
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2019-07-01;41402
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2017;2019-08-01;41107
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2017-01-01;39355
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2017-02-01;39350
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2017-03-01;39229
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2017-04-01;38914
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2017-05-01;38911
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2017-06-01;39089
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2017-07-01;38165
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2017-08-01;38683
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2017-09-01;39203
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2017-10-01;38815
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2017-11-01;39333
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2017-12-01;38610
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2018-01-01;39149
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2018-02-01;39663
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2018-03-01;39653
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2018-04-01;40188
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2018-05-01;40710
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2018-06-01;41277
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2018-07-01;41837
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2018-08-01;40645
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2018-09-01;40215
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2018-10-01;40335
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2018-11-01;40918
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2018-12-01;41101
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2019-01-01;40411
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2019-02-01;40155
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2019-03-01;39978
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2019-04-01;39836
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2019-05-01;39746
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2019-06-01;39354
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2019-07-01;39132
Fox Comfortline 1.0 Flex 12V 5p;VW - VolksWagen;2016;2019-08-01;39029
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;0 km;2017-01-01;40012
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;0 km;2017-02-01;39935
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;0 km;2017-03-01;39855
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;0 km;2017-04-01;39797
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;0 km;2017-05-01;39739
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2017-01-01;36400
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2017-02-01;36833
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2017-03-01;36510
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2017-04-01;36500
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2017-05-01;36368
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2017-06-01;36868
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2017-07-01;36224
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2017-08-01;36308
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2017-09-01;36008
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2017-10-01;36162
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2017-11-01;36659
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2017-12-01;37143
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2018-01-01;36742
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2018-02-01;36645
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2018-03-01;36505
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2018-04-01;35827
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2018-05-01;35584
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2018-06-01;36062
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2018-07-01;36554
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2018-08-01;36145
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2018-09-01;35716
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2018-10-01;35062
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2018-11-01;35581
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2018-12-01;34717
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2019-01-01;33820
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2019-02-01;33705
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2019-03-01;33626
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2019-04-01;33515
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2019-05-01;33404
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2019-06-01;33293
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2019-07-01;33026
Fox Comfortline 1.0 Flex 8V 5p;VW - VolksWagen;2015;2019-08-01;32917
Fox Comfortline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2017-01-01;49884
Fox Comfortline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2017-02-01;49845
Fox Comfortline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2017-03-01;50137
Fox Comfortline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2017-04-01;49957
Fox Comfortline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2017-05-01;50488
Fox Comfortline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2017-06-01;52312
Fox Comfortline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2017-07-01;52811
Fox Comfortline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2017-08-01;53730
Fox Comfortline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2017-09-01;54195
Fox Comfortline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2017-10-01;53664
Fox Comfortline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2017-11-01;53265
Fox Comfortline 1.6 Flex 8V 5p;VW - VolksWagen;0 km;2017-12-01;52796
